description,systemID
An element with the identifier &quot;ref37028&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFA84B5CFF2FFF2AFEFD2695_tp.xml
An element with the identifier &quot;ref35317&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFA84B5CFF2FFF2AFEFD2695_tp.xml
An element with the identifier &quot;ref33819&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFA84B5CFF2FFF2AFEFD2695_tp.xml
An element with the identifier &quot;ref32841&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFA84B5CFF2FFF2AFEFD2695_tp.xml
An element with the identifier &quot;ref34007&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFA84B5CFF2FFF2AFEFD2695_tp.xml
An element with the identifier &quot;ref34196&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFA84B5CFF2FFF2AFEFD2695_tp.xml
An element with the identifier &quot;fig-15--151-264-1945-1969-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFA84B5CFF2FFF2AFEFD2695_tp.xml
Unexpected character data &quot; 339.&quot;. The content of the parent element type is element only.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref35437&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref32431&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref33069&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref34371&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref32244&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref32919&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref36200&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref33735&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref32810&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref32873&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref34441&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;fig-27--151-264-1849-1873-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;fig-38--151-264-1892-1916-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;fig-11--151-264-1518-1542-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;fig-19--151-264-1948-1972-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;fig-24--151-264-1285-1309-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;fig-26--151-250-1995-2019-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref32489&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref36689&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;fig-15--151-264-1945-1969-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref33819&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref33025&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref36439&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref34196&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref32292&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref34608&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref34582&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref35626&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref35898&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref36295&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref36526&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;fig-13--151-264-1964-1988-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref34484&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref34544&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref34773&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref37430&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref34286&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;fig-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;fig-23--151-264-1891-1915-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;fig-30--151-264-1887-1911-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;fig-33--151-264-1888-1912-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;fig-34--151-264-1889-1913-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;fig-36--151-264-1913-1937-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;fig-37--151-264-1708-1732-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref33569&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref36064&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref33640&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref36636&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref36584&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref36370&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref33226&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref35785&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref33496&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref33417&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref33358&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref36843&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref33597&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref36781&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref33304&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref35000&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref36111&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref34730&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref34671&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;ref35546&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
An element with the identifier &quot;fig-29--151-264-1324-1348-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\A157FD05FFBF4B4CFF2FFBDFFC0F2236_tp.xml
"Unexpected element &quot;p&quot;. The content of the parent element type must match &quot;(sec-meta?,label?,title?,(address|alternatives|array|boxed-text|chem-struct-wrap|code|fig|fig-group|graphic|media|preformat|supplementary-material|table-wrap|table-wrap-group|disp-formula|disp-formula-group|def-list|list|tex-math|mml:math|p|related-article|related-object|disp-quote|speech|statement|verse-group)*,tp:treatment-sec*,tp:nomenclature-citation-list*,(fn-group|glossary|ref-list)*)&quot;.",C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\BA5287F8FF9AFFFAFF16C0DFFF6CBF30_tp.xml
An element with the identifier &quot;fig-9--151-264-1915-1939-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\BA5287F8FF9AFFFAFF16C0DFFF6CBF30_tp.xml
An element with the identifier &quot;fig-11--151-264-1216-1240-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\BA5287F8FF9AFFFAFF16C0DFFF6CBF30_tp.xml
An element with the identifier &quot;ref16629&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\BA5287F8FF9AFFFAFF16C0DFFF6CBF30_tp.xml
An element with the identifier &quot;fig-17--151-264-1615-1639-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\BA5287F8FF9BFFF8FF16C5F7FC1FBCDC_tp.xml
An element with the identifier &quot;fig-9--151-264-1915-1939-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\BA5287F8FF9BFFF8FF16C5F7FC1FBCDC_tp.xml
An element with the identifier &quot;fig-11--151-264-1216-1240-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\BA5287F8FF9BFFF8FF16C5F7FC1FBCDC_tp.xml
An element with the identifier &quot;ref16589&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\BA5287F8FF9BFFF8FF16C5F7FC1FBCDC_tp.xml
An element with the identifier &quot;fig-12--151-264-1964-1988-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\BA5287F8FF9BFFF8FF16C5F7FC1FBCDC_tp.xml
An element with the identifier &quot;fig-14--151-264-1520-1544-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\BA5287F8FF9BFFF8FF16C5F7FC1FBCDC_tp.xml
An element with the identifier &quot;fig-23--151-264-1940-1964-&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\BA5287F8FF9DFFFEFF16C76EFC84BF15_tp.xml
An element with the identifier &quot;ref15465&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\BA5287F8FF9DFFFEFF16C76EFC84BF15_tp.xml
An element with the identifier &quot;ref15928&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\BA5287F8FF9DFFFEFF16C76EFC84BF15_tp.xml
An element with the identifier &quot;ref15997&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\BA5287F8FF9DFFFEFF16C76EFC84BF15_tp.xml
An element with the identifier &quot;ref15168&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\BA5287F8FF9DFFFEFF16C76EFC84BF15_tp.xml
An element with the identifier &quot;ref17260&quot; must appear in the document.,C:\Users\Terry\Github\ggxml2taxpub-treatments\intermediate\BA5287F8FF9DFFFEFF16C76EFC84BF15_tp.xml
